12.04	76.6007949
12.06	80.89871274
12.08	85.30929587
12.1	89.77403101
12.12	93.29778899
12.14	95.97530555
12.16	98.27408102
12.18	99.76437208
12.2	100*
12.22	99.44131752
12.24	97.88960572
12.26	95.19694597
12.28	92.06525508
12.3	88.40658145
12.32	84.01174723
12.34	79.74670019
12.36	75.47672656
12.38	70.20080143
12.4	64.73023592
12.42	60.10377159
12.44	55.57006429
12.46	50.3120283
12.48	45.76519692
12.5	41.9941003
12.52	38.68651024
12.54	35.45847237
12.56	32.50356097
12.58	29.72753296
12.6	26.95985187
12.62	24.45330789
12.64	22.48261855
12.66	20.9642904
12.68	19.19702851
12.7	17.5344888
12.72	16.27435392
12.74	14.98590331
12.76	13.96883872
12.78	12.89270361
12.8	12.05425992
12.82	11.51840932
12.84	10.80953878
12.86	10.306454
12.88	9.72702334
12.9	9.229866604
12.92	8.772926122
12.94	8.556168628
12.96	8.440119354
12.98	8.191440031
13	7.763881362
13.02	7.439914174
13.04	7.027143327
13.06	6.58309676
13.08	6.266365994
13.1	6.044265986
13.12	5.955135233
13.14	5.822347695
13.16	5.829656804
13.18	5.800214419
13.2	6.000552666
13.22	6.375841108
13.24	6.534569927
13.26	6.3209501
13.28	5.83648537
13.3	5.373693562
13.32	5.11050909
13.34	4.746446794
13.36	4.238495997
13.38	3.984562999
13.4	4.095415133
13.42	4.517772624
13.44	4.974640419
13.46	5.04918122
13.48	4.858607298
13.5	4.684654533
13.52	4.422984379
13.54	4.376294919
13.56	4.399308518
13.58	4.645003624
13.6	4.571678316
13.62	4.490228185
13.64	4.342200548
13.66	4.249003346
13.68	4.21394385
13.7	4.086640164
13.72	3.927673092
13.74	3.805081963
13.76	3.903238053
13.78	3.956848957
13.8	3.988148905
13.82	4.013339084
13.84	4.008602297
13.86	4.246031244
13.88	4.641421757
13.9	4.727091787
13.92	4.786961873
13.94	4.625850527
13.96	4.366401373
13.98	4.272755933
14	4.070067465
14.02	4.005513088
14.04	3.891434447
14.06	3.828709366
14.08	3.882493912
14.1	4.109661839
14.12	4.334313979
14.14	4.478319586
14.16	4.505807491
14.18	4.574876556
14.2	4.84236573
14.22	5.111296535
14.24	5.359099573
14.26	5.384790486
14.28	5.304156069
14.3	5.286460755
14.32	5.179533735
14.34	5.122664018
14.36	5.178879549
14.38	5.192762819
14.4	5.130130616
14.42	5.287429919
14.44	5.32776328
14.46	5.417443226
14.48	5.382064714
14.5	5.399319865
14.52	5.466450602
14.54	5.717605331
14.56	6.096144509
14.58	6.436329036
14.6	6.649512739
14.62	6.849612732
14.64	6.798061301
14.66	6.82120816
14.68	7.024922327
14.7	7.441093323
14.72	7.757969463
14.74	8.089080195
14.76	8.344285219
14.78	8.739445555
14.8	9.19062759
14.82	9.604129348
14.84	10.22734601
14.86	11.02230252
14.88	11.95479142
14.9	12.97838171
14.92	14.1811098
14.94	15.47989411
14.96	16.72714315
14.98	18.10342018
15	19.05350345
15.02	19.89147467
15.04	21.02418875
15.06	22.74288746
15.08	24.30192453
15.1	26.18232416
15.12	28.60690112
15.14	31.57483969
15.16	34.48110311
15.18	37.2898202
15.2	40.69917648
15.22	44.28391101
15.24	47.95288201
15.26	51.76411816
15.28	55.92990669
15.3	59.66159066
15.32	63.35664832
15.34	66.92559355
15.36	70.32263338
15.38	73.09044369
15.4	75.40145485
15.42	77.34753551
15.44	78.70557611
15.46	79.2720119*
15.48	79.03174007
15.5	78.0658877
15.52	76.34013025
15.54	73.86811677
15.56	70.69297505
15.58	67.02452901
15.6	63.39537448
15.62	59.77195417
15.64	55.57600042
15.66	51.58498441
15.68	48.28373026
15.7	44.85357734
15.72	40.89099013
15.74	37.33804417
15.76	34.29429681
15.78	31.41172136
15.8	28.69713025
15.82	26.45921826
15.84	24.42312652
15.86	22.56603528
15.88	21.10214585
15.9	19.70667534
15.92	18.20523083
15.94	16.5410718
15.96	15.22113953
15.98	13.96754247
16	12.8426463
16.02	11.8923894
16.04	11.1638206
16.06	10.55871519
16.08	9.833744414
16.1	9.280251
16.12	8.891527527
16.14	8.546598137
16.16	8.30036999
16.18	8.136888231
16.2	7.934922598
16.22	7.695381681
16.24	7.303375165
16.26	6.91360984
16.28	6.590644122
16.3	6.137010911
16.32	5.771607938
16.34	5.467908386
16.36	5.304689109
16.38	5.278654949
16.4	5.287151284
16.42	5.271620436
16.44	5.148641642
16.46	5.008714599
16.48	4.955039084
16.5	4.795979134
16.52	4.839595537
16.54	4.94283166
16.56	5.27334474
16.58	5.444042731
16.6	5.391207158
16.62	5.137912193
16.64	5.036250962
16.66	5.096839844
16.68	5.12608032
16.7	4.988241016
16.72	5.135505436
16.74	5.342345156
16.76	5.701622206
16.78	6.071136048
16.8	6.524959054
16.82	7.033140027
16.84	7.560813304
16.86	8.073315132
16.88	8.513905015
16.9	8.919443479
16.92	9.252718676
16.94	9.470041515
16.96	9.863299867
16.98	10.29089488
17	10.99284398
17.02	11.85139377
17.04	13.10472431
17.06	13.96875392
17.08	14.7321803
17.1	15.52436661
17.12	16.42114991
17.14	17.55048
17.16	18.83122576
17.18	19.79614127
17.2	20.61957503
17.22	21.16677292
17.24	21.43796107
17.26	21.64868148
17.28	21.72055708
17.3	21.65416129
17.32	21.44236269
17.34	20.96557454
17.36	20.31886777
17.38	19.31157962
17.4	18.25021214
17.42	17.47941204
17.44	16.74745117
17.46	15.9923071
17.48	15.05758104
17.5	14.1943833
17.52	13.33368116
17.54	12.70422954
17.56	12.03786086
17.58	11.25314519
17.6	10.45644419
17.62	9.888013541
17.64	9.427769826
17.66	8.956970304
17.68	8.59852108
17.7	8.24848339
17.72	8.001665669
17.74	7.776427993
17.76	7.517358428
17.78	7.275019051
17.8	7.061205392
17.82	6.729747377
17.84	6.361295576
17.86	5.833186175
17.88	5.293911201
17.9	5.010939637
17.92	4.778271706
17.94	4.571331032
17.96	4.18646806
17.98	3.819409433
18	3.71275297
18.02	3.612214354
18.04	3.513618102
18.06	3.285614271
18.08	3.148554337
18.1	3.086002898
18.12	3.091123313
18.14	2.861528438
18.16	2.698494917
18.18	2.682467373
18.2	2.781499748
18.22	2.837279155
18.24	2.703239781
18.26	2.541389447
18.28	2.453995113
18.3	2.344746137
18.32	2.23716897
18.34	2.127843269
18.36	2.027728661
18.38	2.042948569
18.4	1.873631637
18.42	1.830019271
18.44	1.937980067
18.46	2.081755498
18.48	2.290250872
18.5	2.275244987
18.52	2.263784627
18.54	2.158230588
18.56	2.037602016
18.58	1.905072922
18.6	1.703179975
18.62	1.758620176
18.64	1.803977036
18.66	2.036208843
18.68	2.160362748
18.7	2.280300791
18.72	2.355984398
18.74	2.317948762
18.76	2.321163155
18.78	2.271675235
18.8	2.136933216
18.82	2.068603139
18.84	1.957310844
18.86	2.130912287
18.88	2.161029048
18.9	2.05185276
18.92	2.071458134
18.94	2.070270908
18.96	2.167623399
18.98	2.390551236
19	2.394884205
19.02	2.375811871
19.04	2.250175954
19.06	2.226419329
19.08	2.237928148
19.1	2.190867175
19.12	2.144864206
19.14	2.095012849
19.16	1.956688964
19.18	1.972280384
19.2	1.899031801
19.22	1.880460203
19.24	1.819645182
19.26	1.875497277
19.28	1.98554985
19.3	2.24738557
19.32	2.437753545
19.34	2.507896766
19.36	2.526270494
19.38	2.424387162
19.4	2.329267786
19.42	2.411840531
19.44	2.528241127
19.46	2.531443405
19.48	2.40866652
19.5	2.365764875
19.52	2.309537229
19.54	2.235182184
19.56	2.113863083
19.58	2.030498854
19.6	2.118410076
19.62	2.187248964
19.64	2.141565011
19.66	2.135887327
19.68	2.178478033
19.7	1.983857852
19.72	1.884433774
19.74	1.937249156
19.76	2.130371171
19.78	2.231927409
19.8	2.001440096
19.82	1.863556373
19.84	1.872650359
19.86	2.014564188
19.88	2.088895004
19.9	2.11389135
19.92	2.090029733
19.94	1.92633395
19.96	1.808200974
19.98	1.805717492
20	1.765973705
20.02	1.682710431
20.04	1.642764735
20.06	1.650756297
20.08	1.629269131
20.1	1.640273177
20.12	1.542359378
20.14	1.649783095
20.16	1.720657227
20.18	1.768679287
20.2	1.705893634
20.22	1.596357948
20.24	1.620292252
20.26	1.681749344
20.28	1.699218519
20.3	1.70057131
20.32	1.743327581
20.34	1.931963175
20.36	2.101639506
20.38	2.354506423
20.4	2.539729754
20.42	2.513651175
20.44	2.343781012
20.46	2.058471341
20.48	2.001856029
20.5	1.939433812
20.52	1.964090951
20.54	1.98110785
20.56	2.031076314
20.58	2.057033748
20.6	2.185104689
20.62	2.479338743
20.64	2.812916803
20.66	2.996145273
20.68	2.830091191
20.7	2.764745331
20.72	2.548064562
20.74	2.52805537
20.76	2.342997605
20.78	2.278241318
20.8	2.148474341
20.82	2.157624861
20.84	2.24174423
20.86	2.301735461
20.88	2.376405484
20.9	2.379910626
20.92	2.408969384
20.94	2.467797619
20.96	2.515868137
20.98	2.66799049
21	2.650828217
21.02	2.570520892
21.04	2.353210167
21.06	2.364024418
21.08	2.137332996
21.1	1.899750598
21.12	1.817731084
21.14	1.834118026
21.16	2.021679465
21.18	2.104389508
21.2	2.119920356
21.22	2.123409345
21.24	2.183731707
21.26	2.150957822
21.28	2.211510361
21.3	2.151292992
21.32	2.160035656
21.34	2.164469579
21.36	2.129741214
21.38	2.067052477
21.4	2.081876643
21.42	2.055886904
21.44	2.150037117
21.46	2.032845038
21.48	2.105794795
21.5	2.215552581
21.52	2.332110666
21.54	2.384183023
21.56	2.259318398
21.58	2.087598747
21.6	2.059565688
21.62	2.08810352
21.64	2.147598055
21.66	2.201923717
21.68	2.16808779
21.7	2.236918602
21.72	2.239175946
21.74	2.271214882
21.76	2.286370179
21.78	2.26120019
21.8	2.106525706
21.82	1.907184891
21.84	1.83810775
21.86	1.935092767
21.88	2.107321228
21.9	2.031185345
21.92	1.944534036
21.94	1.997175776
21.96	2.088430613
21.98	2.204378932
22	2.4571772
22.02	2.519886128
22.04	2.526298761
22.06	2.484289554
22.08	2.594564227
22.1	2.957027404
22.12	3.270297447
22.14	3.441431561
22.16	3.351202423
22.18	3.150533046
22.2	3.070564928
22.22	3.053273433
22.24	3.103730517
22.26	2.994836902
22.28	3.003829933
22.3	3.149632531
22.32	3.231555129
22.34	3.341276572
22.36	3.449439276
22.38	3.629465467
22.4	3.862286849
22.42	4.059701452
22.44	4.255831912
22.46	4.659076688
22.48	5.002697707
22.5	5.189709953
22.52	5.280758842
22.54	5.33760433
22.56	5.714084036
22.58	6.737028219
22.6	7.414283833
22.62	7.8031123
22.64	8.049812913
22.66	8.475574592
22.68	9.217909547
22.7	10.01425922
22.72	10.95500217
22.74	11.72210734
22.76	12.77373877
22.78	13.73755185
22.8	14.78579524
22.82	16.20352825
22.84	18.49591128
22.86	20.9362533
22.88	23.16725597
22.9	25.29980775
22.92	27.58802742
22.94	30.01917854
22.96	32.59259481
22.98	36.22235102
23	39.56707216
23.02	42.86897242
23.04	46.38356373
23.06	49.92593772
23.08	53.0374377
23.1	56.06680106
23.12	58.91081186
23.14	61.23510865
23.16	63.25900508
23.18	64.74311772
23.2	65.83774771
23.22	66.57443324
23.24	66.63779232*
23.26	65.84037252
23.28	64.64781662
23.3	62.60477921
23.32	60.3729568
23.34	58.01332592
23.36	55.3819254
23.38	52.16288863
23.4	48.98043779
23.42	45.72715725
23.44	42.27180607
23.46	39.12082075
23.48	36.3584216
23.5	33.37991107
23.52	30.44683009
23.54	27.98306257
23.56	25.59014092
23.58	23.24992966
23.6	21.12433566
23.62	19.24999734
23.64	17.49359009
23.66	15.91916351
23.68	14.65607268
23.7	13.86099503
23.72	12.90270215
23.74	12.31367677
23.76	11.74636874
23.78	11.11774091
23.8	10.67783348
23.82	10.14659449
23.84	9.514796686
23.86	9.188947706
23.88	8.856665902
23.9	8.653654379
23.92	8.520059205
23.94	8.001516257
23.96	7.595658777
23.98	7.406207469
24	7.325342875
24.02	7.081485142
24.04	7.000406524
24.06	7.185771191
24.08	7.656069979
24.1	7.833463275
24.12	7.790202232
24.14	8.10974761
24.16	8.954595853
24.18	9.753473432
24.2	10.28312138
24.22	10.67315323
24.24	10.92720737
24.26	11.60371996
24.28	12.33660153
24.3	13.2698375
24.32	13.73487454
24.34	14.18229298
24.36	14.57816
24.38	15.01858836
24.4	15.66057045
24.42	15.96341391
24.44	16.30076767
24.46	16.31761497
24.48	16.30531063
24.5	15.93861947
24.52	15.6236009
24.54	15.14645335
24.56	14.54268053
24.58	14.01419154
24.6	13.42081301
24.62	12.88551968
24.64	12.04661564
24.66	11.27589227
24.68	10.4251927
24.7	9.841045447
24.72	9.388643881
24.74	8.881181704
24.76	8.255566361
24.78	7.454548546
24.8	6.675688234
24.82	6.09318856
24.84	5.572057138
24.86	5.167499952
24.88	4.723001109
24.9	4.342099594
24.92	4.125951865
24.94	4.188426579
24.96	4.143780439
24.98	3.978554185
25	3.714311709
25.02	3.526940065
25.04	3.577453683
25.06	3.497174625
25.08	3.443232591
25.1	3.378290548
25.12	3.491048703
25.14	3.598698559
25.16	3.705528663
25.18	3.75968876
25.2	3.693870431
25.22	3.701861994
25.24	3.537750278
25.26	3.472400379
25.28	3.303039027
25.3	3.221722156
25.32	3.157817926
25.34	3.271004129
25.36	3.514627648
25.38	3.896873878
25.4	3.99540148
25.42	4.084419163
25.44	4.030816336
25.46	4.108813821
25.48	4.153682061
25.5	4.41254164
25.52	4.807229509
25.54	5.293067221
25.56	5.501255693
25.58	5.900094812
25.6	6.354026849
25.62	6.869214068
25.64	7.176430876
25.66	7.352140251
25.68	7.343954856
25.7	7.420967024
25.72	7.496626402
25.74	7.378553999
25.76	7.123942587
25.78	7.024675997
25.8	6.946549291
25.82	7.013744639
25.84	6.788361588
25.86	6.658037341
25.88	6.522200976
25.9	6.203031148
25.92	5.834240141
25.94	5.56585449
25.96	5.385533512
25.98	5.281816846
26	5.248610875
26.02	5.081135354
26.04	4.598746249
26.06	4.116490405
26.08	3.8056675
26.1	3.687477989
26.12	3.610013544
26.14	3.495094962
26.16	3.484159565
26.18	3.397350767
26.2	3.451603742
26.22	3.493520071
26.24	3.500647462
26.26	3.580829603
26.28	3.557517179
26.3	3.279823519
26.32	2.999101222
26.34	2.842322845
26.36	2.886427868
26.38	2.894439621
26.4	2.924136412
26.42	3.126299916
26.44	3.198950848
26.46	3.172621902
26.48	3.303479189
26.5	3.353617256
26.52	3.377587904
26.54	3.248794128
26.56	3.223478765
26.58	3.256935103
26.6	3.197848424
26.62	3.076727194
26.64	3.014490733
26.66	3.114310554
26.68	3.268318738
26.7	3.295112076
26.72	3.299323899
26.74	3.315658345
26.76	3.427867308
26.78	3.425646308
26.8	3.251140312
26.82	3.16056389
26.84	3.254976585
26.86	3.392307078
26.88	3.548592797
26.9	3.617758778
26.92	3.602474259
26.94	3.645715111
26.96	3.780190609
26.98	3.93780489
27	4.192630326
27.02	4.530432325
27.04	5.068100103
27.06	5.847206743
27.08	6.260704463
27.1	6.561476333
27.12	6.693872168
27.14	6.918023573
27.16	7.490892183
27.18	8.130346376
27.2	8.819405597
27.22	9.572478078
27.24	10.24418523
27.26	10.84339894
27.28	11.39247458
27.3	12.09939468
